age,race,,,,,,,,,,,,
55,Unknown Race,,,,,,,,,,,,
31,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
31,Native American,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
46,Hispanic,,,,,,,,,,,,
31,Native American,,,,,,,,,,,,
52,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
72,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
48,White,,,,,,,,,,,,
44,Native American,,,,,,,,,,,,
36,White,,,,,,,,,,,,
60,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
73,Hispanic,,,,,,,,,,,,
44,White,,,,,,,,,,,,
24,White,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
30,Pacific Islander,,,,,,,,,,,,
44,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
26,Asian,,,,,,,,,,,,
33,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
22,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
83,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
55,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
17,Unknown Race,,,,,,,,,,,,
45,Unknown Race,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
43,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
27,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
55,Unknown Race,,,,,,,,,,,,
15,Pacific Islander,,,,,,,,,,,,
48,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
56,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
48,Unknown Race,,,,,,,,,,,,
37,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
38,Unknown Race,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
62,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
19,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
56,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
64,Unknown race,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
56,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
76,White,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
55,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
38,Native American,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
45,Asian,,,,,,,,,,,,
37,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
31,Pacific Islander,,,,,,,,,,,,
23,Native American,,,,,,,,,,,,
58,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
66,Black,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
34,White,,,,,,,,,,,,
17,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
26,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
38,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
44,Asian,,,,,,,,,,,,
26,White,,,,,,,,,,,,
50,Native American,,,,,,,,,,,,
19,Native American,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
62,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
57,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
32,Unknown race,,,,,,,,,,,,
66,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
16,Hispanic,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
63,Hispanic,,,,,,,,,,,,
28,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
37,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
46,Asian,,,,,,,,,,,,
25,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
23,White,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
49,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
61,Black,,,,,,,,,,,,
45,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
46,White,,,,,,,,,,,,
29,Native American,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
34,White,,,,,,,,,,,,
69,White,,,,,,,,,,,,
13,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
86,Unknown race,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
69,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
55,Black,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
64,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
55,Black,,,,,,,,,,,,
70,White,,,,,,,,,,,,
65,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
36,White,,,,,,,,,,,,
22,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
18,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
60,White,,,,,,,,,,,,
21,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
56,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
82,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
49,Hispanic,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
41,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
63,Unknown race,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
63,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
53,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
49,White,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
71,Hispanic,,,,,,,,,,,,
47,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
54,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
36,White,,,,,,,,,,,,
46,Asian,,,,,,,,,,,,
59,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
55,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
59,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
45,White,,,,,,,,,,,,
73,White,,,,,,,,,,,,
14,Hispanic,,,,,,,,,,,,
44,White,,,,,,,,,,,,
56,White,,,,,,,,,,,,
69,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
57,Black,,,,,,,,,,,,
64,White,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
58,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
31,White,,,,,,,,,,,,
69,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
67,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
47,Black,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
20,White,,,,,,,,,,,,
17,Black,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
33,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
29,Native American,,,,,,,,,,,,
36,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
49,Black,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
36,Pacific Islander,,,,,,,,,,,,
39,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
56,White,,,,,,,,,,,,
42,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
50,Unknown race,,,,,,,,,,,,
43,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
57,White,,,,,,,,,,,,
63,White,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
56,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
39,Black,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
63,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
65,White,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
49,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
34,White,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
18,Hispanic,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
40,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
50,White,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
58,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
63,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
44,Hispanic,,,,,,,,,,,,
24,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
30,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
61,Asian,,,,,,,,,,,,
27,Asian,,,,,,,,,,,,
26,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
32,White,,,,,,,,,,,,
63,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
36,Hispanic,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
42,Hispanic,,,,,,,,,,,,
36,Black,,,,,,,,,,,,
26,Hispanic,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
20,Black,,,,,,,,,,,,
46,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
31,White,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
50,White,,,,,,,,,,,,
24,Hispanic,,,,,,,,,,,,
19,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
20,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
41,Black,,,,,,,,,,,,
17,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
59,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
47,White,,,,,,,,,,,,
54,Black,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
80,Hispanic,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
43,White,,,,,,,,,,,,
29,Asian,,,,,,,,,,,,
61,Black,,,,,,,,,,,,
23,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
32,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
38,White,,,,,,,,,,,,
52,Black,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
68,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
43,Hispanic,,,,,,,,,,,,
49,Black,,,,,,,,,,,,
21,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
63,White,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
31,Unknown race,,,,,,,,,,,,
31,White,,,,,,,,,,,,
28,Native American,,,,,,,,,,,,
33,White,,,,,,,,,,,,
34,Native American,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
51,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
70,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
32,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
58,White,,,,,,,,,,,,
41,Hispanic,,,,,,,,,,,,
64,Black,,,,,,,,,,,,
50,Black,,,,,,,,,,,,
59,White,,,,,,,,,,,,
43,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
44,Unknown race,,,,,,,,,,,,
43,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
57,White,,,,,,,,,,,,
31,Hispanic,,,,,,,,,,,,
22,White,,,,,,,,,,,,
26,Native American,,,,,,,,,,,,
28,White,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
31,Native American,,,,,,,,,,,,
63,White,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
35,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
30,Hispanic,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
44,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
48,White,,,,,,,,,,,,
35,White,,,,,,,,,,,,
19,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
43,Native American,,,,,,,,,,,,
59,White,,,,,,,,,,,,
37,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
27,Hispanic,,,,,,,,,,,,
35,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
33,Asian,,,,,,,,,,,,
69,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
35,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
23,White,,,,,,,,,,,,
29,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
59,Unknown race,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
44,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
29,Unknown race,,,,,,,,,,,,
29,White,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
23,Black,,,,,,,,,,,,
38,Black,,,,,,,,,,,,
36,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
18,Unknown race,,,,,,,,,,,,
40,White,,,,,,,,,,,,
59,White,,,,,,,,,,,,
52,Black,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
28,White,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
55,White,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
33,White,,,,,,,,,,,,
42,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
45,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
34,Asian,,,,,,,,,,,,
21,White,,,,,,,,,,,,
26,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
60,White,,,,,,,,,,,,
53,White,,,,,,,,,,,,
33,Black,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
30,White,,,,,,,,,,,,
18,White,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
29,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
31,White,,,,,,,,,,,,
48,Hispanic,,,,,,,,,,,,
52,White,,,,,,,,,,,,
41,White,,,,,,,,,,,,
15,Black,,,,,,,,,,,,
38,White,,,,,,,,,,,,
41,Pacific Islander,,,,,,,,,,,,
28,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
37,Black,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
22,White,,,,,,,,,,,,
32,Black,,,,,,,,,,,,
53,White,,,,,,,,,,,,
26,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
54,White,,,,,,,,,,,,
52,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
26,White,,,,,,,,,,,,
20,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
38,Hispanic,,,,,,,,,,,,
22,Hispanic,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
39,White,,,,,,,,,,,,
29,Hispanic,,,,,,,,,,,,
28,Hispanic,,,,,,,,,,,,
30,White,,,,,,,,,,,,
19,Black,,,,,,,,,,,,
27,Black,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
25,White,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
45,Hispanic,,,,,,,,,,,,
44,White,,,,,,,,,,,,
39,White,,,,,,,,,,,,
20,Hispanic,,,,,,,,,,,,
40,Black,,,,,,,,,,,,
60,White,,,,,,,,,,,,
44,Black,,,,,,,,,,,,
52,White,,,,,,,,,,,,
50,Hispanic,,,,,,,,,,,,
25,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
48,White,,,,,,,,,,,,
69,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
65,Hispanic,,,,,,,,,,,,
37,Hispanic,,,,,,,,,,,,
31,Black,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
43,Black,,,,,,,,,,,,
34,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
52,White,,,,,,,,,,,,
51,White,,,,,,,,,,,,
50,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
27,Native American,,,,,,,,,,,,
18,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
33,White,,,,,,,,,,,,
46,White,,,,,,,,,,,,
55,White,,,,,,,,,,,,
36,White,,,,,,,,,,,,
39,Hispanic,,,,,,,,,,,,
19,Hispanic,,,,,,,,,,,,
22,Black,,,,,,,,,,,,
48,Hispanic,,,,,,,,,,,,
29,White,,,,,,,,,,,,
24,Black,,,,,,,,,,,,
32,White,,,,,,,,,,,,
44,White,,,,,,,,,,,,
34,Hispanic,,,,,,,,,,,,
51,White,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
33,White,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
76,White,,,,,,,,,,,,
25,White,,,,,,,,,,,,
28,White,,,,,,,,,,,,
62,Hispanic,,,,,,,,,,,,
16,Black,,,,,,,,,,,,
54,White,,,,,,,,,,,,
61,White,,,,,,,,,,,,
21,Black,,,,,,,,,,,,
25,Black,,,,,,,,,,,,
24,White,,,,,,,,,,,,
35,Black,,,,,,,,,,,,
23,White,,,,,,,,,,,,
60,White,,,,,,,,,,,,
49,Unknown race,,,,,,,,,,,,
53,Asian,,,,,,,,,,,,
30,Black,,,,,,,,,,,,
29,Black,,,,,,,,,,,,
38,Asian,,,,,,,,,,,,
37,White,,,,,,,,,,,,
40,White,,,,,,,,,,,,
23,Hispanic,,,,,,,,,,,,
33,Hispanic,,,,,,,,,,,,
25,Hispanic,,,,,,,,,,,,
43,White,,,,,,,,,,,,
38,White,,,,,,,,,,,,
34,White,,,,,,,,,,,,
